Case ID;Activity;Start;Complete;Resource;Cost
33;Coordinate verification of polygon pits status;2022-04-18 08:08:50;2022-04-18 08:15:31;Rodrigo;2445
33;Load pits with explosives;2022-04-18 08:41:47;2022-04-18 10:37:37;Eduardo;57627
33;Design evacuation card;2022-04-18 10:39:04;2022-04-18 11:02:42;Rogelio;10359
33;Evacuate blasting zone;2022-04-18 11:05:15;2022-04-18 11:34:14;Rodrigo;13501
33;Execute blasting;2022-04-18 11:36:15;2022-04-18 11:58:12;Eduardo;28480
33;Review blasting results;2022-04-18 12:06:36;2022-04-18 12:31:56;Rodrigo;9268
33;Prepare report of anomalies;2022-04-18 12:34:43;2022-04-18 12:47:35;Eduardo;3828
33;Analyze measures to take;2022-04-18 12:50:00;2022-04-18 13:19:06;Rogelio;11300
33;Generate blasting report;2022-04-18 13:24:08;2022-04-18 13:38:43;Eduardo;4339
34;Coordinate verification of polygon pits status;2022-04-18 13:46:08;2022-04-18 13:52:32;Rodrigo;2341
34;Load pits with explosives;2022-04-18 14:18:38;2022-04-18 16:25:09;Marta;63258
34;Design evacuation card;2022-04-18 16:25:44;2022-04-18 16:50:10;Rogelio;10710
34;Evacuate blasting zone;2022-04-18 16:53:39;2022-04-18 17:21:51;Rodrigo;13136
34;Execute blasting;2022-04-18 17:23:56;2022-04-18 17:43:55;Marta;25978
34;Review blasting results;2022-04-18 17:52:17;2022-04-18 18:17:29;Rodrigo;9219
34;Prepare report of anomalies;2022-04-18 18:20:17;2022-04-18 18:34:51;Marta;4370
34;Analyze measures to take;2022-04-18 18:36:54;2022-04-18 19:04:41;Rogelio;10789
34;Generate blasting report;2022-04-18 19:09:54;2022-04-18 19:18:13;Marta;2495
35;Coordinate verification of polygon pits status;2022-04-19 08:05:35;2022-04-19 08:13:15;Edgar;2811
35;Load pits with explosives;2022-04-19 08:39:34;2022-04-19 10:45:35;Roberto;62798
35;Design evacuation card;2022-04-19 10:47:12;2022-04-19 11:10:26;Rogelio;10184
35;Evacuate blasting zone;2022-04-19 11:13:50;2022-04-19 11:51:56;Edgar;17780
35;Execute blasting;2022-04-19 11:54:02;2022-04-19 12:15:44;Roberto;28174
35;Review blasting results;2022-04-19 12:24:11;2022-04-19 12:46:07;Edgar;8042
35;Generate blasting report;2022-04-19 12:52:00;2022-04-19 13:06:14;Roberto;4246
36;Coordinate verification of polygon pits status;2022-04-19 13:15:54;2022-04-19 13:24:45;Edgar;3245
36;Make observations in drilling diagram;2022-04-19 13:27:44;2022-04-19 13:33:28;Romina;1995
36;Load pits with explosives;2022-04-19 13:47:10;2022-04-19 15:48:06;Romina;60215
36;Design evacuation card;2022-04-19 15:49:50;2022-04-19 16:13:36;Rogelio;10418
36;Evacuate blasting zone;2022-04-19 16:16:16;2022-04-19 16:51:30;Edgar;16442
36;Execute blasting;2022-04-19 16:53:37;2022-04-19 17:15:09;Romina;27948
36;Review blasting results;2022-04-19 17:23:28;2022-04-19 17:45:39;Edgar;8134
36;Prepare report of anomalies;2022-04-19 17:48:39;2022-04-19 18:04:36;Romina;4752
36;Analyze measures to take;2022-04-19 18:08:01;2022-04-19 18:36:59;Rogelio;11249
36;Generate blasting report;2022-04-19 18:42:13;2022-04-19 18:48:09;Romina;1768
37;Coordinate verification of polygon pits status;2022-04-20 08:08:56;2022-04-20 08:19:14;Maria;3862
37;Load pits with explosives;2022-04-20 08:45:15;2022-04-20 10:59:13;Marta;66983
37;Design evacuation card;2022-04-20 11:01:06;2022-04-20 11:25:18;Rogelio;10608
37;Evacuate blasting zone;2022-04-20 11:26:05;2022-04-20 11:54:24;Maria;13450
37;Execute blasting;2022-04-20 11:56:35;2022-04-20 12:11:06;Marta;18872
37;Review blasting results;2022-04-20 12:19:32;2022-04-20 12:42:48;Maria;8725
37;Prepare report of anomalies;2022-04-20 12:45:43;2022-04-20 13:03:40;Marta;5385
37;Analyze measures to take;2022-04-20 13:06:56;2022-04-20 13:33:23;Rogelio;10271
37;Generate blasting report;2022-04-20 13:38:36;2022-04-20 13:45:23;Marta;2035
38;Coordinate verification of polygon pits status;2022-04-20 13:54:19;2022-04-20 14:03:00;Maria;3256
38;Load pits with explosives;2022-04-20 14:29:14;2022-04-20 16:39:30;Romina;64862
38;Design evacuation card;2022-04-20 16:40:14;2022-04-20 17:03:38;Rogelio;10257
38;Evacuate blasting zone;2022-04-20 17:07:26;2022-04-20 17:35:56;Maria;13538
38;Execute blasting;2022-04-20 17:38:00;2022-04-20 17:58:20;Romina;26391
38;Review blasting results;2022-04-20 18:06:58;2022-04-20 18:30:09;Maria;8694
38;Generate blasting report;2022-04-20 18:36:01;2022-04-20 18:41:56;Romina;1763
39;Coordinate verification of polygon pits status;2022-04-21 08:07:51;2022-04-21 08:15:06;Clara;2701
39;Coordinate terrain revision;2022-04-21 08:30:45;2022-04-21 08:39:33;Clara;3718
39;Revise terrain;2022-04-21 10:15:16;2022-04-21 11:23:34;GM&PS;67162
39;Load pits with explosives;2022-04-21 11:30:39;2022-04-21 13:23:16;Hugo;55933
39;Design evacuation card;2022-04-21 13:26:44;2022-04-21 13:52:20;Rosa;11307
39;Evacuate blasting zone;2022-04-21 13:56:49;2022-04-21 14:23:41;Clara;12694
39;Execute blasting;2022-04-21 14:25:53;2022-04-21 14:38:30;Hugo;16360
39;Review blasting results;2022-04-21 14:49:33;2022-04-21 15:14:25;Clara;9263
39;Prepare report of anomalies;2022-04-21 15:19:40;2022-04-21 15:31:41;Hugo;3565
39;Analyze measures to take;2022-04-21 15:36:56;2022-04-21 16:05:17;Rosa;11104
39;Generate blasting report;2022-04-21 16:13:01;2022-04-21 16:27:26;Hugo;4277
40;Coordinate verification of polygon pits status;2022-04-22 08:09:00;2022-04-22 08:18:09;Pedro;3370
40;Load pits with explosives;2022-04-22 08:39:21;2022-04-22 10:15:07;Hugo;47564
40;Design evacuation card;2022-04-22 10:18:29;2022-04-22 10:43:00;Rosa;10828
40;Evacuate blasting zone;2022-04-22 10:46:24;2022-04-22 11:20:15;Pedro;15853
40;Execute blasting;2022-04-22 11:22:26;2022-04-22 11:45:04;Hugo;29348
40;Review blasting results;2022-04-22 11:55:57;2022-04-22 12:19:10;Pedro;8551
40;Prepare report of anomalies;2022-04-22 12:24:35;2022-04-22 12:37:29;Hugo;3827
40;Analyze measures to take;2022-04-22 12:41:31;2022-04-22 13:10:51;Rosa;11489
40;Generate blasting report;2022-04-22 13:18:28;2022-04-22 13:33:43;Hugo;4524
41;Coordinate verification of polygon pits status;2022-04-22 13:39:43;2022-04-22 13:48:13;Pedro;3131
41;Make observations in drilling diagram;2022-04-22 13:54:09;2022-04-22 13:58:01;Hugo;1340
41;Load pits with explosives;2022-04-22 14:06:45;2022-04-22 15:50:23;Hugo;51471
41;Design evacuation card;2022-04-22 15:54:43;2022-04-22 16:18:16;Rosa;10401
41;Evacuate blasting zone;2022-04-22 16:22:04;2022-04-22 16:52:06;Pedro;14066
41;Execute blasting;2022-04-22 16:54:09;2022-04-22 17:13:07;Hugo;24593
41;Review blasting results;2022-04-22 17:24:22;2022-04-22 17:47:41;Pedro;8588
41;Prepare report of anomalies;2022-04-22 17:53:05;2022-04-22 18:08:23;Hugo;4539
41;Analyze measures to take;2022-04-22 18:12:24;2022-04-22 18:39:12;Rosa;10497
41;Generate blasting report;2022-04-22 18:46:57;2022-04-22 19:03:16;Hugo;4841
42;Coordinate verification of polygon pits status;2022-04-23 08:07:24;2022-04-23 08:13:37;Clara;2316
42;Coordinate terrain revision;2022-04-23 08:29:15;2022-04-23 08:37:16;Clara;3387
42;Revise terrain;2022-04-23 10:12:33;2022-04-23 11:20:04;GM&PS;66391
42;Load pits with explosives;2022-04-23 11:27:04;2022-04-23 13:20:42;Hugo;56438
42;Design evacuation card;2022-04-23 13:24:00;2022-04-23 13:49:42;Rosa;11351
42;Evacuate blasting zone;2022-04-23 13:55:09;2022-04-23 14:22:41;Clara;13010
42;Execute blasting;2022-04-23 14:24:52;2022-04-23 14:48:56;Hugo;31206
42;Review blasting results;2022-04-23 14:59:49;2022-04-23 15:23:53;Clara;8965
42;Prepare report of anomalies;2022-04-23 15:29:10;2022-04-23 15:42:39;Hugo;4000
42;Analyze measures to take;2022-04-23 15:48:07;2022-04-23 16:18:43;Rosa;11985
42;Execute blasting revision;2022-04-23 16:35:44;2022-04-23 17:17:07;Hugo;59868
42;Review blasting results;2022-04-23 17:28:03;2022-04-23 17:52:33;Clara;9126
42;Prepare report of anomalies;2022-04-23 17:57:49;2022-04-23 18:10:10;Hugo;3664
42;Analyze measures to take;2022-04-23 18:14:36;2022-04-23 18:44:39;Rosa;11770
42;Generate blasting report;2022-04-23 18:52:09;2022-04-23 19:06:13;Hugo;4173
43;Coordinate verification of polygon pits status;2022-04-24 08:06:54;2022-04-24 08:17:03;Pedro;3739
43;Load pits with explosives;2022-04-24 08:38:28;2022-04-24 10:29:47;Paco;55473
43;Design evacuation card;2022-04-24 10:33:11;2022-04-24 11:00:03;Rosa;11866
43;Evacuate blasting zone;2022-04-24 11:06:24;2022-04-24 11:33:59;Pedro;12918
43;Execute blasting;2022-04-24 11:36:10;2022-04-24 11:49:52;Paco;17787
43;Review blasting results;2022-04-24 12:00:50;2022-04-24 12:23:56;Pedro;8508
43;Generate blasting report;2022-04-24 12:32:12;2022-04-24 12:40:24;Paco;2446
44;Coordinate verification of polygon pits status;2022-04-24 12:49:00;2022-04-24 13:02:42;Pedro;5046
44;Load pits with explosives;2022-04-24 13:24:10;2022-04-24 14:55:30;Paco;45514
44;Design evacuation card;2022-04-24 14:59:04;2022-04-24 15:23:16;Rosa;10688
44;Evacuate blasting zone;2022-04-24 15:27:45;2022-04-24 15:59:19;Pedro;14784
44;Execute blasting;2022-04-24 16:01:34;2022-04-24 16:13:57;Paco;16078
44;Review blasting results;2022-04-24 16:25:05;2022-04-24 16:48:17;Pedro;8545
44;Generate blasting report;2022-04-24 16:56:45;2022-04-24 17:06:36;Paco;2939
45;Coordinate verification of polygon pits status;2022-04-25 08:05:22;2022-04-25 08:12:42;Clara;2732
45;Load pits with explosives;2022-04-25 08:33:43;2022-04-25 10:30:18;Luis;57806
45;Design evacuation card;2022-04-25 10:34:04;2022-04-25 10:59:15;Rosa;11123
45;Evacuate blasting zone;2022-04-25 11:02:48;2022-04-25 11:29:11;Clara;12466
45;Execute blasting;2022-04-25 11:31:14;2022-04-25 11:51:17;Luis;25981
45;Review blasting results;2022-04-25 12:02:23;2022-04-25 12:27:00;Clara;9170
45;Prepare report of anomalies;2022-04-25 12:32:23;2022-04-25 12:45:47;Luis;3964
45;Analyze measures to take;2022-04-25 12:51:30;2022-04-25 13:21:18;Rosa;11672
45;Generate blasting report;2022-04-25 13:28:48;2022-04-25 13:42:40;Luis;4102
46;Coordinate verification of polygon pits status;2022-04-25 13:49:21;2022-04-25 13:55:05;Clara;2136
46;Load pits with explosives;2022-04-25 14:16:23;2022-04-25 15:44:47;Hugo;43905
46;Design evacuation card;2022-04-25 15:48:01;2022-04-25 16:13:07;Rosa;11086
46;Evacuate blasting zone;2022-04-25 16:16:46;2022-04-25 16:44:32;Clara;13120
46;Execute blasting;2022-04-25 16:46:35;2022-04-25 17:00:54;Hugo;18564
46;Review blasting results;2022-04-25 17:12:06;2022-04-25 17:36:38;Clara;9139
46;Prepare report of anomalies;2022-04-25 17:42:06;2022-04-25 17:56:11;Hugo;4178
46;Analyze measures to take;2022-04-25 18:01:18;2022-04-25 18:32:23;Rosa;12174
46;Generate blasting report;2022-04-25 18:39:59;2022-04-25 18:52:35;Hugo;3738
47;Coordinate verification of polygon pits status;2022-04-26 08:08:38;2022-04-26 08:18:57;Pedro;3800
47;Load pits with explosives;2022-04-26 08:40:06;2022-04-26 10:23:27;Paco;51503
47;Design evacuation card;2022-04-26 10:27:09;2022-04-26 10:52:48;Rosa;11329
47;Evacuate blasting zone;2022-04-26 10:58:38;2022-04-26 11:38:06;Pedro;18484
47;Execute blasting;2022-04-26 11:40:10;2022-04-26 11:48:03;Paco;10235
47;Review blasting results;2022-04-26 11:59:02;2022-04-26 12:22:18;Pedro;8570
47;Prepare report of anomalies;2022-04-26 12:27:38;2022-04-26 12:40:40;Paco;3888
47;Analyze measures to take;2022-04-26 12:45:58;2022-04-26 13:16:00;Rosa;11763
47;Generate blasting report;2022-04-26 13:23:40;2022-04-26 13:31:59;Paco;2481
48;Coordinate verification of polygon pits status;2022-04-26 13:40:16;2022-04-26 13:48:10;Pedro;2910
48;Load pits with explosives;2022-04-26 14:09:28;2022-04-26 15:58:20;Luis;53980
48;Design evacuation card;2022-04-26 16:02:27;2022-04-26 16:26:18;Rosa;10534
48;Evacuate blasting zone;2022-04-26 16:29:31;2022-04-26 17:00:31;Pedro;14518
48;Execute blasting;2022-04-26 17:02:38;2022-04-26 17:19:12;Luis;21468
48;Review blasting results;2022-04-26 17:30:25;2022-04-26 17:53:42;Pedro;8576
48;Generate blasting report;2022-04-26 18:02:03;2022-04-26 18:17:42;Luis;4630
49;Coordinate verification of polygon pits status;2022-04-27 08:05:42;2022-04-27 08:11:28;Clara;2148
49;Make observations in drilling diagram;2022-04-27 08:17:25;2022-04-27 08:21:10;Luis;1297
49;Load pits with explosives;2022-04-27 08:29:52;2022-04-27 10:12:49;Luis;51046
49;Design evacuation card;2022-04-27 10:16:27;2022-04-27 10:39:36;Rosa;10225
49;Evacuate blasting zone;2022-04-27 10:43:40;2022-04-27 11:11:11;Clara;13002
49;Execute blasting;2022-04-27 11:13:11;2022-04-27 11:28:29;Luis;19826
49;Review blasting results;2022-04-27 11:39:22;2022-04-27 12:03:50;Clara;9114
49;Prepare report of anomalies;2022-04-27 12:09:09;2022-04-27 12:22:18;Luis;3890
49;Analyze measures to take;2022-04-27 12:27:02;2022-04-27 12:56:35;Rosa;11574
49;Generate blasting report;2022-04-27 13:04:12;2022-04-27 13:18:28;Luis;4221
50;Coordinate verification of polygon pits status;2022-04-27 13:27:55;2022-04-27 13:33:35;Clara;2111
50;Load pits with explosives;2022-04-27 13:54:57;2022-04-27 15:47:28;Luis;55790
50;Design evacuation card;2022-04-27 15:51:47;2022-04-27 16:16:11;Rosa;10777
50;Evacuate blasting zone;2022-04-27 16:22:31;2022-04-27 16:46:34;Clara;11364
50;Execute blasting;2022-04-27 16:48:35;2022-04-27 17:07:01;Luis;23887
50;Review blasting results;2022-04-27 17:18:04;2022-04-27 17:42:34;Clara;9126
50;Prepare report of anomalies;2022-04-27 17:47:58;2022-04-27 18:00:17;Luis;3644
50;Analyze measures to take;2022-04-27 18:04:58;2022-04-27 18:35:46;Rosa;12063
50;Execute blasting revision;2022-04-27 18:53:00;2022-04-27 19:32:02;Luis;56436
50;Review blasting results;2022-04-27 19:43:04;2022-04-27 20:07:25;Clara;9070
50;Prepare report of anomalies;2022-04-27 20:12:40;2022-04-27 20:27:25;Luis;4364
50;Analyze measures to take;2022-04-27 20:31:52;2022-04-27 21:06:18;Rosa;13486
50;Generate blasting report;2022-04-27 21:13:49;2022-04-27 21:28:54;Luis;4462
51;Coordinate verification of polygon pits status;2022-04-28 08:09:58;2022-04-28 08:20:27;Pedro;3861
51;Make observations in drilling diagram;2022-04-28 08:26:11;2022-04-28 08:32:15;Paco;2113
51;Revise drilling of polygon pits;2022-04-28 08:33:49;2022-04-28 09:09:21;Juan;28397
51;Load pits with explosives;2022-04-28 09:21:01;2022-04-28 10:51:32;Paco;45107
51;Design evacuation card;2022-04-28 10:54:35;2022-04-28 11:21:13;Rosa;11763
51;Evacuate blasting zone;2022-04-28 11:24:27;2022-04-28 12:02:21;Pedro;17750
51;Execute blasting;2022-04-28 12:04:31;2022-04-28 12:20:56;Paco;21314
51;Review blasting results;2022-04-28 12:31:57;2022-04-28 12:55:05;Pedro;8521
51;Generate blasting report;2022-04-28 13:03:29;2022-04-28 13:12:51;Paco;2794
52;Coordinate verification of polygon pits status;2022-04-28 13:21:37;2022-04-28 13:34:25;Pedro;4715
52;Make observations in drilling diagram;2022-04-28 13:40:03;2022-04-28 13:44:05;Hugo;1398
52;Load pits with explosives;2022-04-28 13:52:42;2022-04-28 15:39:08;Hugo;52862
52;Design evacuation card;2022-04-28 15:43:19;2022-04-28 16:08:14;Rosa;11005
52;Evacuate blasting zone;2022-04-28 16:14:15;2022-04-28 16:44:53;Pedro;14347
52;Execute blasting;2022-04-28 16:46:59;2022-04-28 17:09:48;Hugo;29586
52;Review blasting results;2022-04-28 17:20:47;2022-04-28 17:43:55;Pedro;8521
52;Generate blasting report;2022-04-28 17:52:13;2022-04-28 18:06:25;Hugo;4213
53;Coordinate verification of polygon pits status;2022-04-29 08:05:25;2022-04-29 08:10:59;Clara;2074
53;Load pits with explosives;2022-04-29 08:32:09;2022-04-29 10:03:03;Hugo;45147
53;Design evacuation card;2022-04-29 10:07:25;2022-04-29 10:32:58;Rosa;11285
53;Evacuate blasting zone;2022-04-29 10:36:14;2022-04-29 11:03:01;Clara;12655
53;Execute blasting;2022-04-29 11:05:12;2022-04-29 11:17:08;Hugo;15474
53;Review blasting results;2022-04-29 11:28:09;2022-04-29 11:52:36;Clara;9108
53;Generate blasting report;2022-04-29 12:00:53;2022-04-29 12:18:15;Hugo;5152
54;Coordinate verification of polygon pits status;2022-04-29 12:23:57;2022-04-29 12:29:25;Clara;2036
54;Load pits with explosives;2022-04-29 12:50:36;2022-04-29 14:18:32;Paco;43820
54;Design evacuation card;2022-04-29 14:22:17;2022-04-29 14:49:11;Rosa;11881
54;Evacuate blasting zone;2022-04-29 14:53:53;2022-04-29 15:19:26;Clara;12072
54;Execute blasting;2022-04-29 15:21:33;2022-04-29 15:30:32;Paco;11663
54;Review blasting results;2022-04-29 15:41:24;2022-04-29 16:05:25;Clara;8946
54;Generate blasting report;2022-04-29 16:13:49;2022-04-29 16:21:59;Paco;2436
55;Coordinate verification of polygon pits status;2022-04-30 08:08:32;2022-04-30 08:17:05;Pedro;3149
55;Load pits with explosives;2022-04-30 08:38:16;2022-04-30 10:23:50;Paco;52607
55;Design evacuation card;2022-04-30 10:28:00;2022-04-30 10:51:21;Rosa;10313
55;Evacuate blasting zone;2022-04-30 10:55:32;2022-04-30 11:31:01;Pedro;16618
55;Execute blasting;2022-04-30 11:33:09;2022-04-30 11:50:23;Paco;22375
55;Review blasting results;2022-04-30 12:01:19;2022-04-30 12:24:37;Pedro;8582
55;Generate blasting report;2022-04-30 12:32:58;2022-04-30 12:41:12;Paco;2456
56;Coordinate verification of polygon pits status;2022-04-30 12:49:55;2022-04-30 13:00:03;Pedro;3732
56;Load pits with explosives;2022-04-30 13:21:28;2022-04-30 14:48:29;Luis;43146
56;Design evacuation card;2022-04-30 14:52:04;2022-04-30 15:15:28;Rosa;10335
56;Evacuate blasting zone;2022-04-30 15:21:58;2022-04-30 16:01:08;Pedro;18343
56;Execute blasting;2022-04-30 16:03:11;2022-04-30 16:20:41;Luis;22677
56;Review blasting results;2022-04-30 16:31:41;2022-04-30 16:54:54;Pedro;8551
56;Prepare report of anomalies;2022-04-30 17:00:20;2022-04-30 17:14:46;Luis;4270
56;Analyze measures to take;2022-04-30 17:19:23;2022-04-30 17:53:40;Rosa;13428
56;Generate blasting report;2022-04-30 18:01:13;2022-04-30 18:16:53;Luis;4635
57;Coordinate verification of polygon pits status;2022-05-01 08:09:45;2022-05-01 08:18:02;Rodrigo;3030
57;Load pits with explosives;2022-05-01 08:44:26;2022-05-01 10:44:49;Roberto;59991
57;Design evacuation card;2022-05-01 10:46:43;2022-05-01 11:11:03;Rogelio;10666
57;Evacuate blasting zone;2022-05-01 11:13:00;2022-05-01 11:40:55;Rodrigo;13005
57;Execute blasting;2022-05-01 11:42:58;2022-05-01 12:04:18;Roberto;27698
57;Review blasting results;2022-05-01 12:12:57;2022-05-01 12:38:10;Rodrigo;9225
57;Generate blasting report;2022-05-01 12:43:58;2022-05-01 12:57:24;Roberto;4008
58;Coordinate verification of polygon pits status;2022-05-01 13:03:25;2022-05-01 13:12:36;Rodrigo;3360
58;Load pits with explosives;2022-05-01 13:38:38;2022-05-01 15:42:58;Marta;62167
58;Design evacuation card;2022-05-01 15:44:06;2022-05-01 16:07:07;Rogelio;10089
58;Evacuate blasting zone;2022-05-01 16:08:28;2022-05-01 16:35:22;Rodrigo;12531
58;Execute blasting;2022-05-01 16:37:36;2022-05-01 16:52:33;Marta;19435
58;Review blasting results;2022-05-01 17:01:04;2022-05-01 17:26:18;Rodrigo;9231
58;Generate blasting report;2022-05-01 17:32:14;2022-05-01 17:40:26;Marta;2460
59;Coordinate verification of polygon pits status;2022-05-02 08:05:59;2022-05-02 08:16:50;Edgar;3978
59;Make observations in drilling diagram;2022-05-02 08:20:39;2022-05-02 08:22:43;Roberto;720
59;Load pits with explosives;2022-05-02 08:36:24;2022-05-02 10:50:43;Roberto;66934
59;Design evacuation card;2022-05-02 10:51:40;2022-05-02 11:15:33;Rogelio;10469
59;Evacuate blasting zone;2022-05-02 11:17:33;2022-05-02 11:53:14;Edgar;16652
59;Execute blasting;2022-05-02 11:55:25;2022-05-02 12:16:14;Roberto;27027
59;Review blasting results;2022-05-02 12:24:42;2022-05-02 12:46:57;Edgar;8158
59;Generate blasting report;2022-05-02 12:52:47;2022-05-02 13:06:33;Roberto;4107
60;Coordinate verification of polygon pits status;2022-05-02 13:12:49;2022-05-02 13:21:32;Edgar;3196
60;Coordinate terrain revision;2022-05-02 13:34:34;2022-05-02 13:40:41;Edgar;2549
60;Revise terrain;2022-05-02 14:47:49;2022-05-02 15:54:59;GM&PS;66047
60;Load pits with explosives;2022-05-02 16:08:13;2022-05-02 18:01:52;Romina;56588
60;Design evacuation card;2022-05-02 18:02:44;2022-05-02 18:27:12;Rogelio;10725
60;Evacuate blasting zone;2022-05-02 18:31:00;2022-05-02 19:07:08;Edgar;16862
60;Execute blasting;2022-05-02 19:09:21;2022-05-02 19:24:23;Romina;19512
60;Review blasting results;2022-05-02 19:33:01;2022-05-02 19:55:15;Edgar;8152
60;Prepare report of anomalies;2022-05-02 19:58:13;2022-05-02 20:12:36;Romina;4285
60;Analyze measures to take;2022-05-02 20:15:12;2022-05-02 20:41:24;Rogelio;10174
60;Generate blasting report;2022-05-02 20:46:31;2022-05-02 20:52:40;Romina;1832
